COMMODITY,UNIT_CODE,COUNTRY,QTY,VALUE
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MALAYSIA,NA,7.343885
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MICRONESIA,NA,0.001288
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MYANMAR,NA,0.691152
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MONGOLIA,NA,0.029213
OTHR RUBBER PRODCT EXCPT FOOTW,NA,NEPAL,NA,14.745382
OTHR RUBBER PRODCT EXCPT FOOTW,NA,NEW ZEALAND,NA,1.818652
OTHR RUBBER PRODCT EXCPT FOOTW,NA,PAKISTAN IR,NA,17.899969
OTHR RUBBER PRODCT EXCPT FOOTW,NA,PAPUA N GNA,NA,1.271266
OTHR RUBBER PRODCT EXCPT FOOTW,NA,PHILIPPINES,NA,6.609955
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SINGAPORE,NA,6.58672
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SOLOMON IS,NA,0.002486
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SRI LANKA DSR,NA,21.730531
OTHR RUBBER PRODCT EXCPT FOOTW,NA,THAILAND,NA,24.911091
OTHR RUBBER PRODCT EXCPT FOOTW,NA,VIETNAM SOC REP,NA,9.800992
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SAMOA,NA,0.013458
OTHR RUBBER PRODCT EXCPT FOOTW,NA,BAHARAIN IS,NA,1.433271
OTHR RUBBER PRODCT EXCPT FOOTW,NA,IRAQ,NA,2.251653
OTHR RUBBER PRODCT EXCPT FOOTW,NA,JORDAN,NA,0.903204
OTHR RUBBER PRODCT EXCPT FOOTW,NA,KUWAIT,NA,3.17736
OTHR RUBBER PRODCT EXCPT FOOTW,NA,LEBANON,NA,0.379491
OTHR RUBBER PRODCT EXCPT FOOTW,NA,OMAN,NA,2.550403
OTHR RUBBER PRODCT EXCPT FOOTW,NA,QATAR,NA,2.71613
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SAUDI ARAB,NA,13.794835
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SYRIA,NA,0.231436
OTHR RUBBER PRODCT EXCPT FOOTW,NA,U ARAB EMTS,NA,41.910662
OTHR RUBBER PRODCT EXCPT FOOTW,NA,YEMEN REPUBLC,NA,1.040711
OTHR RUBBER PRODCT EXCPT FOOTW,NA,TAIWAN,NA,2.304363
OTHR RUBBER PRODCT EXCPT FOOTW,NA,FR GUIANA,NA,0.000369
OTHR RUBBER PRODCT EXCPT FOOTW,NA,FR POLYNESIA,NA,0.004396
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ISRAEL,NA,1.80321
OTHR RUBBER PRODCT EXCPT FOOTW,NA,KOREA DP RP,NA,0.199069
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MALDIVES,NA,2.58002
OTHR RUBBER PRODCT EXCPT FOOTW,NA,NEW CALEDONIA,NA,0.118642
OTHR RUBBER PRODCT EXCPT FOOTW,NA,TIMOR-LESTE,NA,0.01093
OTHR RUBBER PRODCT EXCPT FOOTW,NA,VANUATU REP,NA,0.040332
OTHR RUBBER PRODCT EXCPT FOOTW,NA,AUSTRIA,NA,11.738774
OTHR RUBBER PRODCT EXCPT FOOTW,NA,BELGIUM,NA,13.610468
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MAYOTTE,NA,0.007391
OTHR RUBBER PRODCT EXCPT FOOTW,NA,DENMARK,NA,3.254658
OTHR RUBBER PRODCT EXCPT FOOTW,NA,FINLAND,NA,1.817298
OTHR RUBBER PRODCT EXCPT FOOTW,NA,FRANCE,NA,18.56484
OTHR RUBBER PRODCT EXCPT FOOTW,NA,GERMANY,NA,57.12247
OTHR RUBBER PRODCT EXCPT FOOTW,NA,GREECE,NA,0.814168
OTHR RUBBER PRODCT EXCPT FOOTW,NA,IRELAND,NA,5.122531
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ITALY,NA,29.105458
OTHR RUBBER PRODCT EXCPT FOOTW,NA,LUXEMBOURG,NA,0.021691
OTHR RUBBER PRODCT EXCPT FOOTW,NA,NETHERLAND,NA,28.339804
OTHR RUBBER PRODCT EXCPT FOOTW,NA,PORTUGAL,NA,3.763123
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SPAIN,NA,11.502144
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SWEDEN,NA,4.80823
OTHR RUBBER PRODCT EXCPT FOOTW,NA,U K,NA,49.273066
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ICELAND,NA,0.000126
OTHR RUBBER PRODCT EXCPT FOOTW,NA,NORWAY,NA,1.769197
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SWITZERLAND,NA,0.604017
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ALBANIA,NA,0.048767
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ARMENIA,NA,0.001324
OTHR RUBBER PRODCT EXCPT FOOTW,NA,AZERBAIJAN,NA,0.009749
OTHR RUBBER PRODCT EXCPT FOOTW,NA,BOSNIA-HRZGOVIN,NA,0.018846
OTHR RUBBER PRODCT EXCPT FOOTW,NA,BULGARIA,NA,0.232547
OTHR RUBBER PRODCT EXCPT FOOTW,NA,BELARUS,NA,0.286602
OTHR RUBBER PRODCT EXCPT FOOTW,NA,CROATIA,NA,0.251201
OTHR RUBBER PRODCT EXCPT FOOTW,NA,CZECH REPUBLIC,NA,1.991712
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ESTONIA,NA,0.100805
OTHR RUBBER PRODCT EXCPT FOOTW,NA,GEORGIA,NA,0.189974
OTHR RUBBER PRODCT EXCPT FOOTW,NA,HUNGARY,NA,1.840688
OTHR RUBBER PRODCT EXCPT FOOTW,NA,KAZAKHSTAN,NA,0.80659
OTHR RUBBER PRODCT EXCPT FOOTW,NA,KYRGHYZSTAN,NA,0.000008
OTHR RUBBER PRODCT EXCPT FOOTW,NA,LATVIA,NA,1.321064
OTHR RUBBER PRODCT EXCPT FOOTW,NA,LITHUANIA,NA,0.686585
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MACEDONIA,NA,0.02754
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MOLDOVA,NA,0.001513
OTHR RUBBER PRODCT EXCPT FOOTW,NA,POLAND,NA,22.563374
OTHR RUBBER PRODCT EXCPT FOOTW,NA,ROMANIA,NA,2.785687
OTHR RUBBER PRODCT EXCPT FOOTW,NA,RUSSIA,NA,12.205287
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SERBIA,NA,0.062924
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MONTENEGRO,NA,0.036215
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SLOVAK REP,NA,0.622324
OTHR RUBBER PRODCT EXCPT FOOTW,NA,SLOVENIA,NA,2.034069
OTHR RUBBER PRODCT EXCPT FOOTW,NA,TAJIKISTAN,NA,0.423945
OTHR RUBBER PRODCT EXCPT FOOTW,NA,TURKMENISTAN,NA,0.368203
OTHR RUBBER PRODCT EXCPT FOOTW,NA,UKRAINE,NA,3.40534
OTHR RUBBER PRODCT EXCPT FOOTW,NA,UZBEKISTAN,NA,0.864846
OTHR RUBBER PRODCT EXCPT FOOTW,NA,CYPRUS,NA,0.176869
OTHR RUBBER PRODCT EXCPT FOOTW,NA,GIBRALTAR,NA,0.000148
OTHR RUBBER PRODCT EXCPT FOOTW,NA,MALTA,NA,0.252873
OTHR RUBBER PRODCT EXCPT FOOTW,NA,TURKEY,NA,23.146638
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,KENYA,NA,25.52544
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TANZANIA REP,NA,4.330871
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,UGANDA,NA,3.893906
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BENIN,NA,1.62032
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CAMEROON,NA,8.578009
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CHAD,NA,0.669039
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CONGO P REP,NA,0.053719
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GABON,NA,0.000567
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,COTE D' IVOIRE,NA,0.00409
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MADAGASCAR,NA,0.001991
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MAURITANIA,NA,0.515936
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MAURITIUS,NA,2.614115
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NIGER,NA,0.191257
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,RWANDA,NA,0.003168
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SENEGAL,NA,0.144391
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TOGO,NA,0.111116
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CONGO D. REP.,NA,0.158778
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ANGOLA,NA,0.042551
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,COMOROS,NA,0.406673
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,DJIBOUTI,NA,9.066975
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ETHIOPIA,NA,1.167198
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ERITREA,NA,0.000006
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GAMBIA,NA,0.026378
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GHANA,NA,0.59755
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GUINEA,NA,1.693007
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,LIBERIA,NA,0.017676
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MALAWI,NA,0.005268
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MALI,NA,0.089854
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MOZAMBIQUE,NA,0.002829
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NAMIBIA,NA,0.000884
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NIGERIA,NA,19.051015
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,REUNION,NA,0.133494
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SEYCHELLES,NA,0.023529
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SIERRA LEONE,NA,0.000993
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SOMALIA,NA,88.526486
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ZAMBIA,NA,0.195514
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ALGERIA,NA,0.035954
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,EGYPT A RP,NA,1.182721
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,LIBYA,NA,0.026306
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MOROCCO,NA,0.045675
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SOUTH AFRICA,NA,0.466228
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SUDAN,NA,14.204704
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TUNISIA,NA,0.045004
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ZIMBABWE,NA,0.000055
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CANADA,NA,0.565216
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,U S A,NA,5.925796
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ARGENTINA,NA,0.121838
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BRAZIL,NA,0.102147
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CHILE,NA,0.28971
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,COLOMBIA,NA,0.029112
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PERU,NA,0.129449
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,URUGUAY,NA,0.012787
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BAHAMAS,NA,0.020053
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BARBADOS,NA,0.006726
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GUYANA,NA,0.006158
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,JAMAICA,NA,0.000613
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ST KITT N A,NA,0.000039
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TRINIDAD,NA,0.495427
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,COSTA RICA,NA,0.255717
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,HONDURAS,NA,0.09479
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,DOMINIC REP,NA,0.110939
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,HAITI,NA,0.006313
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MEXICO,NA,0.097598
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NETHERLANDANTIL,NA,0.071458
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PANAMA REPUBLIC,NA,0.287257
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PUERTO RICO,NA,0.01875
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SURINAME,NA,0.078924
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,AFGHANISTAN,NA,14.367841
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,AUSTRALIA,NA,0.236198
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BANGLADESH PR,NA,6.177351
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BHUTAN,NA,0.000512
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BRUNEI,NA,0.011394
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CAMBODIA,NA,0.040729
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CHINA P RP,NA,0.116731
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,FIJI IS,NA,0.39283
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,HONG KONG,NA,0.082671
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,INDONESIA,NA,0.251081
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,IRAN,NA,2.638985
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,JAPAN,NA,0.675953
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,KOREA RP,NA,0.118333
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MALAYSIA,NA,0.561127
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MYANMAR,NA,0.574045
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NEPAL,NA,1.786748
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NEW ZEALAND,NA,0.143748
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PAKISTAN IR,NA,0.489527
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PAPUA N GNA,NA,1.756589
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PHILIPPINES,NA,0.460097
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SINGAPORE,NA,0.499917
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SOLOMON IS,NA,0.351152
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SRI LANKA DSR,NA,3.035955
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,THAILAND,NA,0.342373
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,VIETNAM SOC REP,NA,0.0052
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BAHARAIN IS,NA,0.752848
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,IRAQ,NA,0.213554
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,JORDAN,NA,0.011815
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,KUWAIT,NA,3.082821
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,LEBANON,NA,0.011421
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,OMAN,NA,7.099232
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,QATAR,NA,1.714546
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SAUDI ARAB,NA,16.840784
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,U ARAB EMTS,NA,63.933475
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,YEMEN REPUBLC,NA,0.297262
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TAIWAN,NA,0.014041
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ISRAEL,NA,0.075213
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MALDIVES,NA,0.089182
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,AUSTRIA,NA,0.027016
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,BELGIUM,NA,0.334497
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,DENMARK,NA,0.137936
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,FINLAND,NA,0.002553
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,FRANCE,NA,0.652199
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GERMANY,NA,4.060798
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GREECE,NA,0.024817
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,IRELAND,NA,0.101304
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ITALY,NA,1.247787
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,LUXEMBOURG,NA,0.000026
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NETHERLAND,NA,0.647917
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,PORTUGAL,NA,0.198453
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SPAIN,NA,0.935694
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SWEDEN,NA,0.045684
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,U K,NA,6.150657
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,NORWAY,NA,0.031786
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SWITZERLAND,NA,0.077574
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ARMENIA,NA,0.061848
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CROATIA,NA,0.003162
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ESTONIA,NA,0.007562
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,GEORGIA,NA,0.126308
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,HUNGARY,NA,0.458518
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,KYRGHYZSTAN,NA,0.009927
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,LITHUANIA,NA,0.004635
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MOLDOVA,NA,0.001018
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,POLAND,NA,0.131622
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,ROMANIA,NA,0.218683
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,RUSSIA,NA,0.052745
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SERBIA,NA,0.001932
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SLOVAK REP,NA,0.004241
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,SLOVENIA,NA,0.636365
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TAJIKISTAN,NA,0.007888
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,UKRAINE,NA,0.000003
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,UZBEKISTAN,NA,0.152701
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,CYPRUS,NA,0.045382
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,MALTA,NA,0.045934
FOOTWEAR OF RUBBER/CANVAS ETC.,NA,TURKEY,NA,0.061204
"PAINT, VARNISH AND ALLID PRODC",KGS,UNSPECIFIED,23000,0.088522
"PAINT, VARNISH AND ALLID PRODC",KGS,KENYA,7854549,11.409072
"PAINT, VARNISH AND ALLID PRODC",KGS,TANZANIA REP,4031545,6.17756
"PAINT, VARNISH AND ALLID PRODC",KGS,UGANDA,2406002,4.243418
"PAINT, VARNISH AND ALLID PRODC",KGS,BENIN,23453,0.159665
"PAINT, VARNISH AND ALLID PRODC",KGS,BURKINA FASO,26710,0.092885
"PAINT, VARNISH AND ALLID PRODC",KGS,CAMEROON,445392,0.623653
"PAINT, VARNISH AND ALLID PRODC",KGS,CONGO P REP,38977,0.117494
"PAINT, VARNISH AND ALLID PRODC",KGS,GABON,96329,0.22859
"PAINT, VARNISH AND ALLID PRODC",KGS,COTE D' IVOIRE,223683,0.488772
"PAINT, VARNISH AND ALLID PRODC",KGS,MADAGASCAR,274618,0.309049
"PAINT, VARNISH AND ALLID PRODC",KGS,MAURITANIA,74123,0.274008
"PAINT, VARNISH AND ALLID PRODC",KGS,MAURITIUS,378932,1.034873
"PAINT, VARNISH AND ALLID PRODC",KGS,NIGER,2000,0.008521
"PAINT, VARNISH AND ALLID PRODC",KGS,RWANDA,44720,0.125907
"PAINT, VARNISH AND ALLID PRODC",KGS,SENEGAL,1606446,1.168436
"PAINT, VARNISH AND ALLID PRODC",KGS,TOGO,372678,1.01185
"PAINT, VARNISH AND ALLID PRODC",KGS,CONGO D. REP.,616138,0.774965
"PAINT, VARNISH AND ALLID PRODC",KGS,ANGOLA,81890,0.159411
"PAINT, VARNISH AND ALLID PRODC",KGS,BOTSWANA,3802,0.012975
"PAINT, VARNISH AND ALLID PRODC",KGS,BURUNDI,89556,0.124051
"PAINT, VARNISH AND ALLID PRODC",KGS,COMOROS,5000,0.019717
"PAINT, VARNISH AND ALLID PRODC",KGS,DJIBOUTI,893914,0.680568
"PAINT, VARNISH AND ALLID PRODC",KGS,ETHIOPIA,3453384,5.284962
"PAINT, VARNISH AND ALLID PRODC",KGS,EQUTL GUINEA,2410,0.004385
"PAINT, VARNISH AND ALLID PRODC",KGS,GAMBIA,432052,0.264628
"PAINT, VARNISH AND ALLID PRODC",KGS,GHANA,2042837,4.657377
"PAINT, VARNISH AND ALLID PRODC",KGS,GUINEA,764799,1.046008
"PAINT, VARNISH AND ALLID PRODC",KGS,LIBERIA,543761,0.560538
"PAINT, VARNISH AND ALLID PRODC",KGS,MALAWI,320723,0.531203
"PAINT, VARNISH AND ALLID PRODC",KGS,MALI,13500,0.016205
"PAINT, VARNISH AND ALLID PRODC",KGS,MOZAMBIQUE,551455,0.770163
"PAINT, VARNISH AND ALLID PRODC",KGS,NAMIBIA,1642,0.008588
"PAINT, VARNISH AND ALLID PRODC",KGS,NIGERIA,6251836,10.439172
"PAINT, VARNISH AND ALLID PRODC",KGS,REUNION,15616,0.006367
"PAINT, VARNISH AND ALLID PRODC",KGS,SEYCHELLES,46366,0.127665
"PAINT, VARNISH AND ALLID PRODC",KGS,SIERRA LEONE,47295,0.100454
"PAINT, VARNISH AND ALLID PRODC",KGS,SOMALIA,18307,0.053083
"PAINT, VARNISH AND ALLID PRODC",KGS,SWAZILAND,3500,0.039638
"PAINT, VARNISH AND ALLID PRODC",KGS,ZAMBIA,348256,0.458611
"PAINT, VARNISH AND ALLID PRODC",KGS,ALGERIA,669120,1.640567
"PAINT, VARNISH AND ALLID PRODC",KGS,EGYPT A RP,8468842,6.511737
"PAINT, VARNISH AND ALLID PRODC",KGS,LIBYA,9448,0.028724
"PAINT, VARNISH AND ALLID PRODC",KGS,MOROCCO,540704,1.30793
"PAINT, VARNISH AND ALLID PRODC",KGS,SOUTH AFRICA,9667354,11.584165
"PAINT, VARNISH AND ALLID PRODC",KGS,SUDAN,10231108,3.714998
"PAINT, VARNISH AND ALLID PRODC",KGS,TUNISIA,699704,1.303387
"PAINT, VARNISH AND ALLID PRODC",KGS,ZIMBABWE,33620,0.102542
"PAINT, VARNISH AND ALLID PRODC",KGS,CANADA,1628796,4.799408
"PAINT, VARNISH AND ALLID PRODC",KGS,U S A,14032151,36.374759
"PAINT, VARNISH AND ALLID PRODC",KGS,ARGENTINA,1244798,1.792722
"PAINT, VARNISH AND ALLID PRODC",KGS,BOLIVIA,18531,0.034989
"PAINT, VARNISH AND ALLID PRODC",KGS,BRAZIL,6792171,15.608974
"PAINT, VARNISH AND ALLID PRODC",KGS,CHILE,662870,1.291287
"PAINT, VARNISH AND ALLID PRODC",KGS,COLOMBIA,1412995,2.373064
"PAINT, VARNISH AND ALLID PRODC",KGS,ECUADOR,1823172,1.417885
"PAINT, VARNISH AND ALLID PRODC",KGS,PARAGUAY,184100,0.255139
"PAINT, VARNISH AND ALLID PRODC",KGS,PERU,980189,2.217581
"PAINT, VARNISH AND ALLID PRODC",KGS,URUGUAY,1906,0.019528
"PAINT, VARNISH AND ALLID PRODC",KGS,VENEZUELA,62000,0.068466
"PAINT, VARNISH AND ALLID PRODC",KGS,BARBADOS,2440,0.010165
"PAINT, VARNISH AND ALLID PRODC",KGS,GRENADA,404,0.002411
"PAINT, VARNISH AND ALLID PRODC",KGS,GUYANA,17201,0.030685
"PAINT, VARNISH AND ALLID PRODC",KGS,JAMAICA,42600,0.032245
"PAINT, VARNISH AND ALLID PRODC",KGS,ST LUCIA,530,0.00382
"PAINT, VARNISH AND ALLID PRODC",KGS,ST VINCENT,1072,0.004015
"PAINT, VARNISH AND ALLID PRODC",KGS,TRINIDAD,22751,0.093032
"PAINT, VARNISH AND ALLID PRODC",KGS,COSTA RICA,538050,0.71523
"PAINT, VARNISH AND ALLID PRODC",KGS,EL SALVADOR,202996,0.314167
"PAINT, VARNISH AND ALLID PRODC",KGS,GUATEMALA,774276,2.325226
"PAINT, VARNISH AND ALLID PRODC",KGS,HONDURAS,159650,0.304989
"PAINT, VARNISH AND ALLID PRODC",KGS,NICARAGUA,70913,0.117932
"PAINT, VARNISH AND ALLID PRODC",KGS,BERMUDA,400,0.001343
"PAINT, VARNISH AND ALLID PRODC",KGS,DOMINIC REP,155062,0.273681
"PAINT, VARNISH AND ALLID PRODC",KGS,GUADELOUPE,700,0.002721
"PAINT, VARNISH AND ALLID PRODC",KGS,HAITI,56000,0.019713
"PAINT, VARNISH AND ALLID PRODC",KGS,MEXICO,566989,1.845975
"PAINT, VARNISH AND ALLID PRODC",KGS,NETHERLANDANTIL,1273,0.00566
"PAINT, VARNISH AND ALLID PRODC",KGS,PANAMA REPUBLIC,40430,0.065428
"PAINT, VARNISH AND ALLID PRODC",KGS,PUERTO RICO,1053,0.00129
"PAINT, VARNISH AND ALLID PRODC",KGS,SURINAME,111,0.000427
"PAINT, VARNISH AND ALLID PRODC",KGS,AFGHANISTAN,837,0.004656
"PAINT, VARNISH AND ALLID PRODC",KGS,AUSTRALIA,6762218,14.787374
"PAINT, VARNISH AND ALLID PRODC",KGS,BANGLADESH PR,22338688,54.221315
"PAINT, VARNISH AND ALLID PRODC",KGS,BHUTAN,142660,0.390929
"PAINT, VARNISH AND ALLID PRODC",KGS,BRUNEI,933,0.004711
"PAINT, VARNISH AND ALLID PRODC",KGS,CAMBODIA,69370,0.071981
"PAINT, VARNISH AND ALLID PRODC",KGS,CHINA P RP,258736273,44.547047
"PAINT, VARNISH AND ALLID PRODC",KGS,FIJI IS,38238,0.091407
"PAINT, VARNISH AND ALLID PRODC",KGS,HONG KONG,388810,2.559643
"PAINT, VARNISH AND ALLID PRODC",KGS,INDONESIA,6844123,16.993654
"PAINT, VARNISH AND ALLID PRODC",KGS,IRAN,5022915,13.510536
"PAINT, VARNISH AND ALLID PRODC",KGS,JAPAN,84003840,28.126796
