COMMODITY,UNIT_CODE,COUNTRY,QTY,VALUE
COCOA PRODUCTS,KGS,MADAGASCAR,20817,0.12
COCOA PRODUCTS,KGS,MALAYSIA,965195,6.34
COCOA PRODUCTS,KGS,MALDIVES,91788,1.08
COCOA PRODUCTS,KGS,MALI,3000,0.01
COCOA PRODUCTS,KGS,MAURITIUS,3963,0.01
COCOA PRODUCTS,KGS,MOROCCO,92096,0.51
COCOA PRODUCTS,KGS,MOZAMBIQUE,1150,0
COCOA PRODUCTS,KGS,MYANMAR,81288,0.18
COCOA PRODUCTS,KGS,NAMIBIA,18724,0.07
COCOA PRODUCTS,KGS,NEPAL,2017501,10.31
COCOA PRODUCTS,KGS,NETHERLAND,245597,1.49
COCOA PRODUCTS,KGS,NETHERLANDANTIL,310,0
COCOA PRODUCTS,KGS,NEW ZEALAND,12023,0.1
COCOA PRODUCTS,KGS,NIGER,2225,0.01
COCOA PRODUCTS,KGS,NIGERIA,779706,1.43
COCOA PRODUCTS,KGS,OMAN,17951,0.08
COCOA PRODUCTS,KGS,PAKISTAN IR,248704,1.47
COCOA PRODUCTS,KGS,PANAMA REPUBLIC,6313,0.02
COCOA PRODUCTS,KGS,PHILIPPINES,632065,4.17
COCOA PRODUCTS,KGS,PORTUGAL,600,0
COCOA PRODUCTS,KGS,QATAR,138284,0.87
COCOA PRODUCTS,KGS,ROMANIA,48300,0.19
COCOA PRODUCTS,KGS,RUSSIA,2968,0.04
COCOA PRODUCTS,KGS,RWANDA,85,0
COCOA PRODUCTS,KGS,SAMOA,1344,0
COCOA PRODUCTS,KGS,SAO TOME,1936,0
COCOA PRODUCTS,KGS,SAUDI ARAB,965279,7.58
COCOA PRODUCTS,KGS,SENEGAL,244631,0.61
COCOA PRODUCTS,KGS,SEYCHELLES,6572,0.21
COCOA PRODUCTS,KGS,SIERRA LEONE,243410,0.6
COCOA PRODUCTS,KGS,SINGAPORE,132997,1.25
COCOA PRODUCTS,KGS,SLOVENIA,450,0
COCOA PRODUCTS,KGS,SOMALIA,167098,0.32
COCOA PRODUCTS,KGS,SOUTH AFRICA,51888,0.08
COCOA PRODUCTS,KGS,SPAIN,24090,0.01
COCOA PRODUCTS,KGS,SRI LANKA DSR,515690,5.2
COCOA PRODUCTS,KGS,SUDAN,7800,0.01
COCOA PRODUCTS,KGS,SURINAME,2,0
COCOA PRODUCTS,KGS,SWITZERLAND,2830,0.02
COCOA PRODUCTS,KGS,TAIWAN,15140,0.05
COCOA PRODUCTS,KGS,TANZANIA REP,57455,0.16
COCOA PRODUCTS,KGS,THAILAND,642399,5.5
COCOA PRODUCTS,KGS,TOGO,620472,1.45
COCOA PRODUCTS,KGS,TRINIDAD,3200,0.01
COCOA PRODUCTS,KGS,TUNISIA,27051,0.2
COCOA PRODUCTS,KGS,TURKEY,2597564,22.44
COCOA PRODUCTS,KGS,U ARAB EMTS,1650538,11.94
COCOA PRODUCTS,KGS,U K,44742,0.26
COCOA PRODUCTS,KGS,U S A,6808753,35.68
COCOA PRODUCTS,KGS,UGANDA,4872,0.01
COCOA PRODUCTS,KGS,UZBEKISTAN,2500,0.02
COCOA PRODUCTS,KGS,VANUATU REP,1212,0
COCOA PRODUCTS,KGS,VIETNAM SOC REP,133931,1.79
COCOA PRODUCTS,KGS,YEMEN REPUBLC,60672,0.31
COCOA PRODUCTS,KGS,ZAMBIA,115,0
MILLED PRODUCTS,KGS,ANGOLA,290010,0.13
MILLED PRODUCTS,KGS,AUSTRALIA,13081530,8.13
MILLED PRODUCTS,KGS,AUSTRIA,46760,0.02
MILLED PRODUCTS,KGS,BAHAMAS,25,0
MILLED PRODUCTS,KGS,BAHARAIN IS,2581018,1.16
MILLED PRODUCTS,KGS,BANGLADESH PR,297720,0.09
MILLED PRODUCTS,KGS,BELGIUM,50640,0.04
MILLED PRODUCTS,KGS,BELIZE,11200,0.01
MILLED PRODUCTS,KGS,BENIN,55920,0.03
MILLED PRODUCTS,KGS,BHUTAN,686653,0.43
MILLED PRODUCTS,KGS,BOTSWANA,35477,0.02
MILLED PRODUCTS,KGS,BRUNEI,1400341,0.56
MILLED PRODUCTS,KGS,BURKINA FASO,300,0
MILLED PRODUCTS,KGS,BURUNDI,2000,0
MILLED PRODUCTS,KGS,CAMBODIA,9421000,2.68
MILLED PRODUCTS,KGS,CAMEROON,16020,0.01
MILLED PRODUCTS,KGS,CANADA,11033804,6.24
MILLED PRODUCTS,KGS,CAYMAN IS,4291,0
MILLED PRODUCTS,KGS,CHILE,16150,0.01
MILLED PRODUCTS,KGS,CHINA P RP,227550,0.11
MILLED PRODUCTS,KGS,COMOROS,16000,0.01
MILLED PRODUCTS,KGS,CONGO D. REP.,231520,0.13
MILLED PRODUCTS,KGS,CONGO P REP,109158,0.06
MILLED PRODUCTS,KGS,COTE D' IVOIRE,32945,0.02
MILLED PRODUCTS,KGS,CYPRUS,19300,0.01
MILLED PRODUCTS,KGS,CZECH REPUBLIC,21050,0.01
MILLED PRODUCTS,KGS,DENMARK,72712,0.04
MILLED PRODUCTS,KGS,DJIBOUTI,275000,0.09
MILLED PRODUCTS,KGS,DOMINIC REP,29055,0.01
MILLED PRODUCTS,KGS,EGYPT A RP,817000,0.24
MILLED PRODUCTS,KGS,ETHIOPIA,251,0
MILLED PRODUCTS,KGS,FIJI IS,70331,0.04
MILLED PRODUCTS,KGS,FINLAND,10000,0
MILLED PRODUCTS,KGS,FRANCE,185550,0.14
MILLED PRODUCTS,KGS,GABON,4306,0
MILLED PRODUCTS,KGS,GAMBIA,22265,0.01
MILLED PRODUCTS,KGS,GEORGIA,75,0
MILLED PRODUCTS,KGS,GERMANY,1383046,0.95
MILLED PRODUCTS,KGS,GHANA,291473,0.15
MILLED PRODUCTS,KGS,GREECE,60,0
MILLED PRODUCTS,KGS,GUINEA,58392,0.02
MILLED PRODUCTS,KGS,GUINEA BISSAU,2685,0
MILLED PRODUCTS,KGS,GUYANA,70,0
MILLED PRODUCTS,KGS,HONG KONG,2217020,1.21
MILLED PRODUCTS,KGS,INDONESIA,3844817,1.2
MILLED PRODUCTS,KGS,IRAN,21000,0.01
MILLED PRODUCTS,KGS,IRAQ,67500,0.02
MILLED PRODUCTS,KGS,IRELAND,284524,0.14
MILLED PRODUCTS,KGS,ISRAEL,430630,0.15
MILLED PRODUCTS,KGS,ITALY,85175,0.15
MILLED PRODUCTS,KGS,JAPAN,375791,0.24
MILLED PRODUCTS,KGS,JORDAN,5266150,1.52
MILLED PRODUCTS,KGS,KAZAKHSTAN,4050,0
MILLED PRODUCTS,KGS,KENYA,673168,0.26
MILLED PRODUCTS,KGS,KOREA DP RP,2290,0
MILLED PRODUCTS,KGS,KOREA RP,6388894,2.09
MILLED PRODUCTS,KGS,KUWAIT,2048548,1.31
MILLED PRODUCTS,KGS,KYRGHYZSTAN,4000,0
MILLED PRODUCTS,KGS,LEBANON,109540,0.03
MILLED PRODUCTS,KGS,LIBERIA,503940,0.16
MILLED PRODUCTS,KGS,MACAO,180,0
MILLED PRODUCTS,KGS,MADAGASCAR,210570,0.08
MILLED PRODUCTS,KGS,MALAWI,75980,0.04
MILLED PRODUCTS,KGS,MALAYSIA,14768649,5.44
MILLED PRODUCTS,KGS,MALDIVES,430146,0.27
MILLED PRODUCTS,KGS,MALI,45100,0.01
MILLED PRODUCTS,KGS,MAURITIUS,601270,0.3
MILLED PRODUCTS,KGS,MEXICO,20414,0.01
MILLED PRODUCTS,KGS,MOROCCO,42000,0.01
MILLED PRODUCTS,KGS,MOZAMBIQUE,101365,0.05
MILLED PRODUCTS,KGS,MYANMAR,1389000,0.5
MILLED PRODUCTS,KGS,NEPAL,4560800,1.35
MILLED PRODUCTS,KGS,NETHERLAND,1040023,0.68
MILLED PRODUCTS,KGS,NETHERLANDANTIL,14640,0.01
MILLED PRODUCTS,KGS,NEW ZEALAND,2524293,1.4
MILLED PRODUCTS,KGS,NIGER,100,0
MILLED PRODUCTS,KGS,NIGERIA,2931025,1.15
MILLED PRODUCTS,KGS,NORWAY,437470,0.26
MILLED PRODUCTS,KGS,OMAN,4532135,2.23
MILLED PRODUCTS,KGS,PAKISTAN IR,500,0
MILLED PRODUCTS,KGS,PANAMA REPUBLIC,3070,0
MILLED PRODUCTS,KGS,PAPUA N GNA,2020,0
MILLED PRODUCTS,KGS,PARAGUAY,4000,0
MILLED PRODUCTS,KGS,PHILIPPINES,655355,0.37
MILLED PRODUCTS,KGS,POLAND,42090,0.02
MILLED PRODUCTS,KGS,PORTUGAL,48000,0.01
MILLED PRODUCTS,KGS,QATAR,15952185,7.07
MILLED PRODUCTS,KGS,REUNION,30875,0.01
MILLED PRODUCTS,KGS,RUSSIA,2108,0
MILLED PRODUCTS,KGS,RWANDA,17110,0.01
MILLED PRODUCTS,KGS,SAUDI ARAB,12152899,4.71
MILLED PRODUCTS,KGS,SENEGAL,1370849,0.4
MILLED PRODUCTS,KGS,SEYCHELLES,236431,0.13
MILLED PRODUCTS,KGS,SIERRA LEONE,85850,0.03
MILLED PRODUCTS,KGS,SINGAPORE,5870798,3.97
MILLED PRODUCTS,KGS,SLOVENIA,1960,0
MILLED PRODUCTS,KGS,SOMALIA,567070,0.23
MILLED PRODUCTS,KGS,SOUTH AFRICA,1070545,0.55
MILLED PRODUCTS,KGS,SPAIN,280585,0.16
MILLED PRODUCTS,KGS,SRI LANKA DSR,5537789,2.04
MILLED PRODUCTS,KGS,SUDAN,834220,0.35
MILLED PRODUCTS,KGS,SURINAME,1237,0
MILLED PRODUCTS,KGS,SWEDEN,491375,0.28
MILLED PRODUCTS,KGS,SWITZERLAND,133756,0.11
MILLED PRODUCTS,KGS,TAIWAN,936228,0.32
MILLED PRODUCTS,KGS,TANZANIA REP,278269,0.14
MILLED PRODUCTS,KGS,THAILAND,2696776,1.03
MILLED PRODUCTS,KGS,TOGO,97711,0.05
MILLED PRODUCTS,KGS,TRINIDAD,27228,0.02
MILLED PRODUCTS,KGS,TURKEY,64538,0.03
MILLED PRODUCTS,KGS,U ARAB EMTS,48959184,21.82
MILLED PRODUCTS,KGS,U K,11145454,6.84
MILLED PRODUCTS,KGS,U S A,56472919,39.66
MILLED PRODUCTS,KGS,UGANDA,304929,0.13
MILLED PRODUCTS,KGS,VENEZUELA,154000,0.05
MILLED PRODUCTS,KGS,VIETNAM SOC REP,1205440,0.4
MILLED PRODUCTS,KGS,YEMEN REPUBLC,3678250,1.09
MILLED PRODUCTS,KGS,ZAMBIA,20517,0.02
MISC PROCESSED ITEMS,N .A,AFGHANISTAN,NA,6.27
MISC PROCESSED ITEMS,N .A,ALBANIA,NA,0.01
MISC PROCESSED ITEMS,N .A,ALGERIA,NA,0.39
MISC PROCESSED ITEMS,N .A,ANGOLA,NA,4.12
MISC PROCESSED ITEMS,N .A,ARGENTINA,NA,0.05
MISC PROCESSED ITEMS,N .A,ARMENIA,NA,0.09
MISC PROCESSED ITEMS,N .A,AUSTRALIA,NA,21.55
MISC PROCESSED ITEMS,N .A,AUSTRIA,NA,0.02
MISC PROCESSED ITEMS,N .A,AZERBAIJAN,NA,0.17
MISC PROCESSED ITEMS,N .A,BAHAMAS,NA,0
MISC PROCESSED ITEMS,N .A,BAHARAIN IS,NA,1.33
MISC PROCESSED ITEMS,N .A,BANGLADESH PR,NA,14.34
MISC PROCESSED ITEMS,N .A,BELARUS,NA,0.01
MISC PROCESSED ITEMS,N .A,BELGIUM,NA,1.18
MISC PROCESSED ITEMS,N .A,BELIZE,NA,0
MISC PROCESSED ITEMS,N .A,BENIN,NA,16.25
MISC PROCESSED ITEMS,N .A,BHUTAN,NA,7.88
MISC PROCESSED ITEMS,N .A,BOLIVIA,NA,0.01
MISC PROCESSED ITEMS,N .A,BOSNIA-HRZGOVIN,NA,0
MISC PROCESSED ITEMS,N .A,BOTSWANA,NA,0.1
MISC PROCESSED ITEMS,N .A,BRAZIL,NA,0.07
MISC PROCESSED ITEMS,N .A,BRUNEI,NA,0.08
MISC PROCESSED ITEMS,N .A,BULGARIA,NA,0.15
MISC PROCESSED ITEMS,N .A,BURKINA FASO,NA,1.11
MISC PROCESSED ITEMS,N .A,BURUNDI,NA,0.1
MISC PROCESSED ITEMS,N .A,CAMBODIA,NA,0.28
MISC PROCESSED ITEMS,N .A,CAMEROON,NA,3.85
MISC PROCESSED ITEMS,N .A,CANADA,NA,17.43
MISC PROCESSED ITEMS,N .A,CAPE VERDE IS,NA,0.02
MISC PROCESSED ITEMS,N .A,CAYMAN IS,NA,0.01
MISC PROCESSED ITEMS,N .A,CHAD,NA,1.21
MISC PROCESSED ITEMS,N .A,CHILE,NA,0.35
MISC PROCESSED ITEMS,N .A,CHINA P RP,NA,3.46
MISC PROCESSED ITEMS,N .A,COLOMBIA,NA,0.01
MISC PROCESSED ITEMS,N .A,COMOROS,NA,0.05
MISC PROCESSED ITEMS,N .A,CONGO D. REP.,NA,4.5
MISC PROCESSED ITEMS,N .A,CONGO P REP,NA,0.49
MISC PROCESSED ITEMS,N .A,COSTA RICA,NA,0.01
MISC PROCESSED ITEMS,N .A,COTE D' IVOIRE,NA,1.42
MISC PROCESSED ITEMS,N .A,CROATIA,NA,0.01
MISC PROCESSED ITEMS,N .A,CUBA,NA,0
MISC PROCESSED ITEMS,N .A,CURACAO,NA,0
MISC PROCESSED ITEMS,N .A,CYPRUS,NA,0.1
MISC PROCESSED ITEMS,N .A,CZECH REPUBLIC,NA,0.16
MISC PROCESSED ITEMS,N .A,DENMARK,NA,0.63
MISC PROCESSED ITEMS,N .A,DJIBOUTI,NA,0.01
MISC PROCESSED ITEMS,N .A,DOMINIC REP,NA,0.26
MISC PROCESSED ITEMS,N .A,ECUADOR,NA,0.01
MISC PROCESSED ITEMS,N .A,EGYPT A RP,NA,0.4
MISC PROCESSED ITEMS,N .A,EL SALVADOR,NA,0.04
MISC PROCESSED ITEMS,N .A,EQUTL GUINEA,NA,0.02
MISC PROCESSED ITEMS,N .A,ERITREA,NA,0
MISC PROCESSED ITEMS,N .A,ESTONIA,NA,0.04
MISC PROCESSED ITEMS,N .A,ETHIOPIA,NA,0.14
MISC PROCESSED ITEMS,N .A,FIJI IS,NA,0.33
MISC PROCESSED ITEMS,N .A,FINLAND,NA,0.44
MISC PROCESSED ITEMS,N .A,FRANCE,NA,1.29
MISC PROCESSED ITEMS,N .A,GABON,NA,0
MISC PROCESSED ITEMS,N .A,GAMBIA,NA,2.59
MISC PROCESSED ITEMS,N .A,GEORGIA,NA,0.11
MISC PROCESSED ITEMS,N .A,GERMANY,NA,2.29
MISC PROCESSED ITEMS,N .A,GHANA,NA,6.82
MISC PROCESSED ITEMS,N .A,GREECE,NA,0.15
MISC PROCESSED ITEMS,N .A,GUADELOUPE,NA,0
MISC PROCESSED ITEMS,N .A,GUATEMALA,NA,0.03
MISC PROCESSED ITEMS,N .A,GUINEA,NA,1.69
MISC PROCESSED ITEMS,N .A,GUINEA BISSAU,NA,0.11
MISC PROCESSED ITEMS,N .A,GUYANA,NA,0.04
MISC PROCESSED ITEMS,N .A,HAITI,NA,2.2
MISC PROCESSED ITEMS,N .A,HONDURAS,NA,0
MISC PROCESSED ITEMS,N .A,HONG KONG,NA,3.8
MISC PROCESSED ITEMS,N .A,HUNGARY,NA,0.06
MISC PROCESSED ITEMS,N .A,ICELAND,NA,0.01
MISC PROCESSED ITEMS,N .A,INDONESIA,NA,4.97
MISC PROCESSED ITEMS,N .A,IRAN,NA,4.75
MISC PROCESSED ITEMS,N .A,IRAQ,NA,0.79
MISC PROCESSED ITEMS,N .A,IRELAND,NA,0.3
MISC PROCESSED ITEMS,N .A,ISRAEL,NA,1.35
MISC PROCESSED ITEMS,N .A,ITALY,NA,1.17
MISC PROCESSED ITEMS,N .A,JAMAICA,NA,0.01
MISC PROCESSED ITEMS,N .A,JAPAN,NA,1.38
MISC PROCESSED ITEMS,N .A,JORDAN,NA,3.55
MISC PROCESSED ITEMS,N .A,KAZAKHSTAN,NA,0.02
MISC PROCESSED ITEMS,N .A,KENYA,NA,8.14
MISC PROCESSED ITEMS,N .A,KIRIBATI REP,NA,0.01
MISC PROCESSED ITEMS,N .A,KOREA DP RP,NA,1.32
MISC PROCESSED ITEMS,N .A,KOREA RP,NA,4.04
MISC PROCESSED ITEMS,N .A,KUWAIT,NA,4.54
MISC PROCESSED ITEMS,N .A,KYRGHYZSTAN,NA,0.02
MISC PROCESSED ITEMS,N .A,LAO PD RP,NA,0.01
MISC PROCESSED ITEMS,N .A,LATVIA,NA,0.02
MISC PROCESSED ITEMS,N .A,LEBANON,NA,0.3
MISC PROCESSED ITEMS,N .A,LESOTHO,NA,0.03
MISC PROCESSED ITEMS,N .A,LIBERIA,NA,0.24
MISC PROCESSED ITEMS,N .A,LIBYA,NA,0.02
MISC PROCESSED ITEMS,N .A,LITHUANIA,NA,0.08
MISC PROCESSED ITEMS,N .A,LUXEMBOURG,NA,0
MISC PROCESSED ITEMS,N .A,MACAO,NA,0
MISC PROCESSED ITEMS,N .A,MACEDONIA,NA,0
MISC PROCESSED ITEMS,N .A,MADAGASCAR,NA,1.57
MISC PROCESSED ITEMS,N .A,MALAWI,NA,0.29
MISC PROCESSED ITEMS,N .A,MALAYSIA,NA,10.44
MISC PROCESSED ITEMS,N .A,MALDIVES,NA,1.43
MISC PROCESSED ITEMS,N .A,MALI,NA,1.15
MISC PROCESSED ITEMS,N .A,MALTA,NA,0
MISC PROCESSED ITEMS,N .A,MAURITANIA,NA,1.17
MISC PROCESSED ITEMS,N .A,MAURITIUS,NA,1
MISC PROCESSED ITEMS,N .A,MEXICO,NA,0.13
MISC PROCESSED ITEMS,N .A,MOLDOVA,NA,0
MISC PROCESSED ITEMS,N .A,MONTENEGRO,NA,0.03
MISC PROCESSED ITEMS,N .A,MOROCCO,NA,0.19
MISC PROCESSED ITEMS,N .A,MOZAMBIQUE,NA,1.92
MISC PROCESSED ITEMS,N .A,MYANMAR,NA,1.13
MISC PROCESSED ITEMS,N .A,NAMIBIA,NA,0.7
MISC PROCESSED ITEMS,N .A,NEPAL,NA,53.12
MISC PROCESSED ITEMS,N .A,NETHERLAND,NA,5.39
MISC PROCESSED ITEMS,N .A,NETHERLANDANTIL,NA,0.03
MISC PROCESSED ITEMS,N .A,NEW ZEALAND,NA,4.79
MISC PROCESSED ITEMS,N .A,NIGER,NA,5.24
MISC PROCESSED ITEMS,N .A,NIGERIA,NA,10.39
MISC PROCESSED ITEMS,N .A,NORWAY,NA,4.33
MISC PROCESSED ITEMS,N .A,OMAN,NA,5.84
MISC PROCESSED ITEMS,N .A,PAKISTAN IR,NA,5.53
MISC PROCESSED ITEMS,N .A,PANAMA REPUBLIC,NA,0.01
MISC PROCESSED ITEMS,N .A,PAPUA N GNA,NA,0.08
MISC PROCESSED ITEMS,N .A,PARAGUAY,NA,0.16
MISC PROCESSED ITEMS,N .A,PERU,NA,0.34
MISC PROCESSED ITEMS,N .A,PHILIPPINES,NA,7.18
MISC PROCESSED ITEMS,N .A,POLAND,NA,0.27
MISC PROCESSED ITEMS,N .A,PORTUGAL,NA,0.17
MISC PROCESSED ITEMS,N .A,QATAR,NA,6.32
MISC PROCESSED ITEMS,N .A,REUNION,NA,0.07
MISC PROCESSED ITEMS,N .A,ROMANIA,NA,2.71
MISC PROCESSED ITEMS,N .A,RUSSIA,NA,4.26
MISC PROCESSED ITEMS,N .A,RWANDA,NA,0.44
MISC PROCESSED ITEMS,N .A,SAO TOME,NA,0.03
MISC PROCESSED ITEMS,N .A,SAUDI ARAB,NA,12.33
MISC PROCESSED ITEMS,N .A,SENEGAL,NA,2.06
MISC PROCESSED ITEMS,N .A,SERBIA,NA,0.01
MISC PROCESSED ITEMS,N .A,SEYCHELLES,NA,0.79
MISC PROCESSED ITEMS,N .A,SIERRA LEONE,NA,0.44
MISC PROCESSED ITEMS,N .A,SINGAPORE,NA,12.55
MISC PROCESSED ITEMS,N .A,SLOVAK REP,NA,0
MISC PROCESSED ITEMS,N .A,SLOVENIA,NA,0
MISC PROCESSED ITEMS,N .A,SOLOMON IS,NA,0.01
MISC PROCESSED ITEMS,N .A,SOMALIA,NA,4.4
MISC PROCESSED ITEMS,N .A,SOUTH AFRICA,NA,9.42
MISC PROCESSED ITEMS,N .A,SOUTH SUDAN,NA,0.02
MISC PROCESSED ITEMS,N .A,SPAIN,NA,1.16
MISC PROCESSED ITEMS,N .A,SRI LANKA DSR,NA,7.9
MISC PROCESSED ITEMS,N .A,ST KITT N A,NA,0
MISC PROCESSED ITEMS,N .A,ST VINCENT,NA,0
MISC PROCESSED ITEMS,N .A,SUDAN,NA,4.13
MISC PROCESSED ITEMS,N .A,SURINAME,NA,0.01
MISC PROCESSED ITEMS,N .A,SWAZILAND,NA,0
MISC PROCESSED ITEMS,N .A,SWEDEN,NA,0.56
MISC PROCESSED ITEMS,N .A,SWITZERLAND,NA,0.41
MISC PROCESSED ITEMS,N .A,SYRIA,NA,0.09
MISC PROCESSED ITEMS,N .A,TAIWAN,NA,1.97
MISC PROCESSED ITEMS,N .A,TAJIKISTAN,NA,0.19
MISC PROCESSED ITEMS,N .A,TANZANIA REP,NA,6.53
MISC PROCESSED ITEMS,N .A,THAILAND,NA,1.57
MISC PROCESSED ITEMS,N .A,TIMOR-LESTE,NA,0.02
MISC PROCESSED ITEMS,N .A,TOGO,NA,3.36
MISC PROCESSED ITEMS,N .A,TONGA,NA,0
MISC PROCESSED ITEMS,N .A,TRINIDAD,NA,0.05
MISC PROCESSED ITEMS,N .A,TUNISIA,NA,0.08
MISC PROCESSED ITEMS,N .A,TURKEY,NA,1.8
MISC PROCESSED ITEMS,N .A,TURKMENISTAN,NA,0.02
MISC PROCESSED ITEMS,N .A,U ARAB EMTS,NA,49.1
MISC PROCESSED ITEMS,N .A,U K,NA,15.91
MISC PROCESSED ITEMS,N .A,U S A,NA,95.25
MISC PROCESSED ITEMS,N .A,UGANDA,NA,1.24
MISC PROCESSED ITEMS,N .A,UKRAINE,NA,1.06
MISC PROCESSED ITEMS,N .A,UNSPECIFIED,NA,0.01
MISC PROCESSED ITEMS,N .A,URUGUAY,NA,0.05
MISC PROCESSED ITEMS,N .A,UZBEKISTAN,NA,0.96
MISC PROCESSED ITEMS,N .A,VANUATU REP,NA,0.01
MISC PROCESSED ITEMS,N .A,VENEZUELA,NA,0.31
MISC PROCESSED ITEMS,N .A,VIETNAM SOC REP,NA,5.15
MISC PROCESSED ITEMS,N .A,YEMEN REPUBLC,NA,1.82
MISC PROCESSED ITEMS,N .A,ZAMBIA,NA,0.71
MISC PROCESSED ITEMS,N .A,ZIMBABWE,NA,0.05
ANIMAL CASINGS,KGS,ALBANIA,24400,0.3
ANIMAL CASINGS,KGS,GEORGIA,150,0
ANIMAL CASINGS,KGS,HONG KONG,415200,1.59
ANIMAL CASINGS,KGS,KUWAIT,8000,0.02
ANIMAL CASINGS,KGS,MALAYSIA,8000,0.02
ANIMAL CASINGS,KGS,MALDIVES,800,0
ANIMAL CASINGS,KGS,OMAN,350,0
ANIMAL CASINGS,KGS,PAKISTAN IR,28000,0.02
ANIMAL CASINGS,KGS,PORTUGAL,25100,0.33
ANIMAL CASINGS,KGS,QATAR,22000,0.06
ANIMAL CASINGS,KGS,ROMANIA,1200,0.03
ANIMAL CASINGS,KGS,SOUTH AFRICA,56050,0.45
ANIMAL CASINGS,KGS,SPAIN,7600,0.18
ANIMAL CASINGS,KGS,TAIWAN,1466000,6.07
ANIMAL CASINGS,KGS,THAILAND,28000,0.08
ANIMAL CASINGS,KGS,TURKEY,9500,0.12
ANIMAL CASINGS,KGS,U ARAB EMTS,112000,0.25
ANIMAL CASINGS,KGS,VIETNAM SOC REP,10202120,41.03
ANIMAL CASINGS,KGS,ZAMBIA,10190,0.11
BUFFALO MEAT,TON,AFGHANISTAN,679,0.8
BUFFALO MEAT,TON,ALGERIA,18192,55.95
BUFFALO MEAT,TON,ANGOLA,12403,23.37
BUFFALO MEAT,TON,ARMENIA,1777,6.28
BUFFALO MEAT,TON,AZERBAIJAN,398,1.21
BUFFALO MEAT,TON,BAHARAIN IS,5600,16.89
BUFFALO MEAT,TON,BANGLADESH PR,783,1.99
BUFFALO MEAT,TON,BHUTAN,153,0.42
BUFFALO MEAT,TON,BRUNEI,3108,11.49
BUFFALO MEAT,TON,CAMBODIA,58,0.17
BUFFALO MEAT,TON,CAMEROON,261,0.3
BUFFALO MEAT,TON,CHINA P RP,29,0.1
BUFFALO MEAT,TON,COMOROS,2047,4.96
BUFFALO MEAT,TON,CONGO D. REP.,2554,3.49
BUFFALO MEAT,TON,CONGO P REP,10101,17.96
BUFFALO MEAT,TON,COTE D' IVOIRE,648,0.68
BUFFALO MEAT,TON,EGYPT A RP,90020,255.56
BUFFALO MEAT,TON,EQUTL GUINEA,908,2.2
BUFFALO MEAT,TON,GABON,6826,16.26
BUFFALO MEAT,TON,GAMBIA,115,0.22
BUFFALO MEAT,TON,GEORGIA,1232,3.79
BUFFALO MEAT,TON,GERMANY,0,0
BUFFALO MEAT,TON,GHANA,401,0.84
BUFFALO MEAT,TON,GUINEA,677,0.79
BUFFALO MEAT,TON,HONG KONG,11515,36.4
BUFFALO MEAT,TON,INDONESIA,26264,95.5
BUFFALO MEAT,TON,IRAN,5252,11.88
BUFFALO MEAT,TON,IRAQ,63071,156.02
BUFFALO MEAT,TON,JORDAN,11408,30.34
BUFFALO MEAT,TON,KOREA RP,168,0.56
BUFFALO MEAT,TON,KUWAIT,6364,18.41
BUFFALO MEAT,TON,LAO PD RP,580,1.26
BUFFALO MEAT,TON,LEBANON,3726,11.52
BUFFALO MEAT,TON,LIBERIA,2553,2.1
BUFFALO MEAT,TON,LIBYA,28,0.02
BUFFALO MEAT,TON,MALAYSIA,114414,370.59
BUFFALO MEAT,TON,MALDIVES,1683,5.49
BUFFALO MEAT,TON,MAURITIUS,2920,10.07
BUFFALO MEAT,TON,MOZAMBIQUE,28,0.02
BUFFALO MEAT,TON,NAMIBIA,514,0.89
BUFFALO MEAT,TON,NEPAL,32,0.03
BUFFALO MEAT,TON,OMAN,14022,43.67
BUFFALO MEAT,TON,PAKISTAN IR,9861,9.21
BUFFALO MEAT,TON,PHILIPPINES,44318,117.59
BUFFALO MEAT,TON,QATAR,5576,15.47
BUFFALO MEAT,TON,RUSSIA,15544,50.49
BUFFALO MEAT,TON,SAUDI ARAB,32939,117.76
BUFFALO MEAT,TON,SENEGAL,2975,8.05
BUFFALO MEAT,TON,SEYCHELLES,211,0.62
BUFFALO MEAT,TON,SIERRA LEONE,1346,1.54
BUFFALO MEAT,TON,SINGAPORE,528,1.06
BUFFALO MEAT,TON,SOUTH AFRICA,15,0.08
BUFFALO MEAT,TON,SRI LANKA DSR,0,0
BUFFALO MEAT,TON,SYRIA,1000,2.82
BUFFALO MEAT,TON,TAIWAN,14774,53.22
BUFFALO MEAT,TON,TAJIKISTAN,927,1.69
BUFFALO MEAT,TON,THAILAND,7409,21.46
BUFFALO MEAT,TON,TUNISIA,156,0.51
BUFFALO MEAT,TON,TURKEY,605,1.72
BUFFALO MEAT,TON,TURKMENISTAN,11435,27.85
BUFFALO MEAT,TON,U ARAB EMTS,31599,90.53
BUFFALO MEAT,TON,U S A,4405,4.98
BUFFALO MEAT,TON,UNSPECIFIED,0,0
BUFFALO MEAT,TON,UZBEKISTAN,105,0.25
BUFFALO MEAT,TON,VIETNAM SOC REP,740981,2289.66
BUFFALO MEAT,TON,YEMEN REPUBLC,28,0.05
SHEEP/GOAT MEAT,TON,BAHARAIN IS,297,1.82
SHEEP/GOAT MEAT,TON,COMOROS,58,0.05
SHEEP/GOAT MEAT,TON,CONGO D. REP.,57,0.04
SHEEP/GOAT MEAT,TON,GERMANY,0,0
SHEEP/GOAT MEAT,TON,HONG KONG,0,0
