COMMODITY,UNIT_CODE,COUNTRY,QTY,VALUE
AYUSH AND HERBAL PRODUCTS,KGS,NEW ZEALAND,117707,0.633262
AYUSH AND HERBAL PRODUCTS,KGS,PAKISTAN IR,7408530,19.120192
AYUSH AND HERBAL PRODUCTS,KGS,PAPUA N GNA,6155,0.045422
AYUSH AND HERBAL PRODUCTS,KGS,PHILIPPINES,1802233,3.3058
AYUSH AND HERBAL PRODUCTS,KGS,SINGAPORE,232349,1.193513
AYUSH AND HERBAL PRODUCTS,KGS,SRI LANKA DSR,367864,2.082054
AYUSH AND HERBAL PRODUCTS,KGS,THAILAND,1024054,2.360229
AYUSH AND HERBAL PRODUCTS,KGS,VIETNAM SOC REP,5183748,7.622113
AYUSH AND HERBAL PRODUCTS,KGS,BAHARAIN IS,119404,0.538233
AYUSH AND HERBAL PRODUCTS,KGS,IRAQ,460387,1.568798
AYUSH AND HERBAL PRODUCTS,KGS,JORDAN,155840,0.430833
AYUSH AND HERBAL PRODUCTS,KGS,KUWAIT,322152,1.344409
AYUSH AND HERBAL PRODUCTS,KGS,LEBANON,22061,0.120544
AYUSH AND HERBAL PRODUCTS,KGS,OMAN,158066,0.787378
AYUSH AND HERBAL PRODUCTS,KGS,QATAR,206003,0.237604
AYUSH AND HERBAL PRODUCTS,KGS,SAUDI ARAB,886653,2.765061
AYUSH AND HERBAL PRODUCTS,KGS,SYRIA,99080,0.189088
AYUSH AND HERBAL PRODUCTS,KGS,U ARAB EMTS,3504211,17.253306
AYUSH AND HERBAL PRODUCTS,KGS,YEMEN REPUBLC,230525,1.104709
AYUSH AND HERBAL PRODUCTS,KGS,TAIWAN,1474343,1.908837
AYUSH AND HERBAL PRODUCTS,KGS,ISRAEL,85999,0.176545
AYUSH AND HERBAL PRODUCTS,KGS,KOREA DP RP,29336,0.183689
AYUSH AND HERBAL PRODUCTS,KGS,MALDIVES,18414,0.144617
AYUSH AND HERBAL PRODUCTS,KGS,AUSTRIA,16200,0.207933
AYUSH AND HERBAL PRODUCTS,KGS,BELGIUM,2286960,4.11483
AYUSH AND HERBAL PRODUCTS,KGS,DENMARK,443343,2.524543
AYUSH AND HERBAL PRODUCTS,KGS,FINLAND,23394,0.14058
AYUSH AND HERBAL PRODUCTS,KGS,FRANCE,2029744,8.048754
AYUSH AND HERBAL PRODUCTS,KGS,GERMANY,8002605,31.960759
AYUSH AND HERBAL PRODUCTS,KGS,GREECE,48057,0.128605
AYUSH AND HERBAL PRODUCTS,KGS,IRELAND,138192,0.773506
AYUSH AND HERBAL PRODUCTS,KGS,ITALY,1533711,10.685927
AYUSH AND HERBAL PRODUCTS,KGS,LUXEMBOURG,1392,0.006354
AYUSH AND HERBAL PRODUCTS,KGS,NETHERLAND,843789,4.207674
AYUSH AND HERBAL PRODUCTS,KGS,PORTUGAL,272946,0.210083
AYUSH AND HERBAL PRODUCTS,KGS,SPAIN,1030622,3.186214
AYUSH AND HERBAL PRODUCTS,KGS,SWEDEN,168351,0.38713
AYUSH AND HERBAL PRODUCTS,KGS,U K,2333525,9.131068
AYUSH AND HERBAL PRODUCTS,KGS,ICELAND,1790,0.009053
AYUSH AND HERBAL PRODUCTS,KGS,NORWAY,20967,0.215811
AYUSH AND HERBAL PRODUCTS,KGS,SWITZERLAND,19343,0.998177
AYUSH AND HERBAL PRODUCTS,KGS,ALBANIA,340,0.002872
AYUSH AND HERBAL PRODUCTS,KGS,ARMENIA,27512,0.121845
AYUSH AND HERBAL PRODUCTS,KGS,AZERBAIJAN,71558,0.358729
AYUSH AND HERBAL PRODUCTS,KGS,BOSNIA-HRZGOVIN,3350,0.026931
AYUSH AND HERBAL PRODUCTS,KGS,BULGARIA,225768,0.675256
AYUSH AND HERBAL PRODUCTS,KGS,BELARUS,57320,0.397257
AYUSH AND HERBAL PRODUCTS,KGS,CROATIA,44140,0.0612
AYUSH AND HERBAL PRODUCTS,KGS,CZECH REPUBLIC,181932,1.214496
AYUSH AND HERBAL PRODUCTS,KGS,ESTONIA,21620,0.136402
AYUSH AND HERBAL PRODUCTS,KGS,GEORGIA,32671,0.279123
AYUSH AND HERBAL PRODUCTS,KGS,HUNGARY,168353,0.484071
AYUSH AND HERBAL PRODUCTS,KGS,KAZAKHSTAN,118917,0.943881
AYUSH AND HERBAL PRODUCTS,KGS,KYRGHYZSTAN,40434,0.400921
AYUSH AND HERBAL PRODUCTS,KGS,LATVIA,764442,3.063781
AYUSH AND HERBAL PRODUCTS,KGS,LITHUANIA,66886,0.422772
AYUSH AND HERBAL PRODUCTS,KGS,MACEDONIA,15415,0.041439
AYUSH AND HERBAL PRODUCTS,KGS,MOLDOVA,81017,0.753562
AYUSH AND HERBAL PRODUCTS,KGS,POLAND,382790,0.907397
AYUSH AND HERBAL PRODUCTS,KGS,ROMANIA,417617,2.192195
AYUSH AND HERBAL PRODUCTS,KGS,RUSSIA,1666823,9.688879
AYUSH AND HERBAL PRODUCTS,KGS,SERBIA,14327,0.027005
AYUSH AND HERBAL PRODUCTS,KGS,SERBIA MONTNGRO,3720,0.03279
AYUSH AND HERBAL PRODUCTS,KGS,SLOVAK REP,5360,0.034325
AYUSH AND HERBAL PRODUCTS,KGS,SLOVENIA,6351,0.056477
AYUSH AND HERBAL PRODUCTS,KGS,TAJIKISTAN,75829,0.713924
AYUSH AND HERBAL PRODUCTS,KGS,TURKMENISTAN,173193,1.167007
AYUSH AND HERBAL PRODUCTS,KGS,UKRAINE,579748,3.164096
AYUSH AND HERBAL PRODUCTS,KGS,UZBEKISTAN,234579,2.205356
AYUSH AND HERBAL PRODUCTS,KGS,CYPRUS,1462,0.008456
AYUSH AND HERBAL PRODUCTS,KGS,MALTA,2879,0.04704
AYUSH AND HERBAL PRODUCTS,KGS,TURKEY,747963,1.377183
"BULK DRUGS, DRUG INTERMEDIATES",KGS,UNSPECIFIED,18605,0.15431
"BULK DRUGS, DRUG INTERMEDIATES",KGS,KENYA,21061160,27.147769
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TANZANIA REP,4959621,3.952731
"BULK DRUGS, DRUG INTERMEDIATES",KGS,UGANDA,1145590,8.129154
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BENIN,90787,1.536886
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BURKINA FASO,144001,0.062622
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CAMEROON,936281,0.846918
"BULK DRUGS, DRUG INTERMEDIATES",KGS,C AFRI REP,25,0.000295
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CONGO P REP,105310,0.784309
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GABON,1,0.000022
"BULK DRUGS, DRUG INTERMEDIATES",KGS,COTE D' IVOIRE,3918250,1.802219
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MADAGASCAR,279890,0.221055
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MAURITANIA,48000,0.020421
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MAURITIUS,49553,0.152546
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NIGER,655,0.020134
"BULK DRUGS, DRUG INTERMEDIATES",KGS,RWANDA,3200,0.184432
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SENEGAL,1636086,1.151727
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TOGO,1964555,1.253203
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CONGO D. REP.,423840,3.807534
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ANGOLA,18469,0.085305
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BOTSWANA,1,0.000592
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BURUNDI,9825,0.305779
"BULK DRUGS, DRUG INTERMEDIATES",KGS,DJIBOUTI,262875,0.216599
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ETHIOPIA,3158556,8.356677
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ERITREA,8997,0.104042
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GAMBIA,2419,0.036113
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GHANA,1963468,11.591278
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GUINEA,962541,0.536743
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LESOTHO,25,0.001946
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LIBERIA,21518,0.025238
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MALAWI,559988,1.058669
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MALI,5100,0.018652
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MOZAMBIQUE,4937947,2.209625
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NAMIBIA,24000,0.010629
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NIGERIA,32188286,42.866167
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SEYCHELLES,450,0.000417
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SIERRA LEONE,795550,0.443971
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SOMALIA,48755,0.039882
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SWAZILAND,183692,2.200961
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ZAMBIA,1890110,1.469048
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ALGERIA,914436,10.068924
"BULK DRUGS, DRUG INTERMEDIATES",KGS,EGYPT A RP,13879315,80.114428
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LIBYA,8735,0.091352
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MOROCCO,441154,7.909272
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SOUTH AFRICA,7203710,73.756867
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SUDAN,17533497,18.860615
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TUNISIA,467326,4.288699
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ZIMBABWE,19945,0.3767
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CANADA,1211770,68.715526
"BULK DRUGS, DRUG INTERMEDIATES",KGS,U S A,21930633,467.610812
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ARGENTINA,1823104,31.808086
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BOLIVIA,11302,0.442191
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BRAZIL,6126750,140.696963
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CHILE,255694,8.71188
"BULK DRUGS, DRUG INTERMEDIATES",KGS,COLOMBIA,1377957,26.976968
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ECUADOR,509100,3.590358
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PARAGUAY,67243,4.331888
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PERU,1087118,11.079873
"BULK DRUGS, DRUG INTERMEDIATES",KGS,URUGUAY,390009,6.458482
"BULK DRUGS, DRUG INTERMEDIATES",KGS,VENEZUELA,217694,2.776078
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ANTIGUA,56,0.011466
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BAHAMAS,80,0.027052
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BARBADOS,3116,0.08878
"BULK DRUGS, DRUG INTERMEDIATES",KGS,DOMINICA,181,0.076227
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GRENADA,3494,0.080919
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GUYANA,39577,0.059277
"BULK DRUGS, DRUG INTERMEDIATES",KGS,JAMAICA,225625,0.19428
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ST VINCENT,2,0.001059
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TRINIDAD,430,0.008359
"BULK DRUGS, DRUG INTERMEDIATES",KGS,COSTA RICA,181959,1.195505
"BULK DRUGS, DRUG INTERMEDIATES",KGS,EL SALVADOR,87832,1.665234
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GUATEMALA,403700,7.015871
"BULK DRUGS, DRUG INTERMEDIATES",KGS,HONDURAS,18122,0.251225
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NICARAGUA,129706,0.527815
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BR VIRGN IS,250,0.007518
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CUBA,84008,3.971826
"BULK DRUGS, DRUG INTERMEDIATES",KGS,DOMINIC REP,171444,1.059489
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GUADELOUPE,336,0.023202
"BULK DRUGS, DRUG INTERMEDIATES",KGS,HAITI,5900,0.074916
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MEXICO,2822436,99.985785
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PANAMA REPUBLIC,4221,0.444502
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PUERTO RICO,469102,26.25668
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SURINAME,176,0.043872
"BULK DRUGS, DRUG INTERMEDIATES",KGS,AFGHANISTAN,79988,2.353693
"BULK DRUGS, DRUG INTERMEDIATES",KGS,AUSTRALIA,848780,15.403417
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BANGLADESH PR,6611452,104.577152
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BHUTAN,4930,0.300711
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BRUNEI,204,0.000561
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CAMBODIA,71923,1.52334
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CHINA P RP,5728810,111.373768
"BULK DRUGS, DRUG INTERMEDIATES",KGS,FIJI IS,378,0.005038
"BULK DRUGS, DRUG INTERMEDIATES",KGS,HONG KONG,415022,25.59644
"BULK DRUGS, DRUG INTERMEDIATES",KGS,INDONESIA,12626132,54.772727
"BULK DRUGS, DRUG INTERMEDIATES",KGS,IRAN,9122320,113.51712
"BULK DRUGS, DRUG INTERMEDIATES",KGS,JAPAN,2119104,96.321386
"BULK DRUGS, DRUG INTERMEDIATES",KGS,KOREA RP,2077126,72.510119
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LAO PD RP,2300,0.091674
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MALAYSIA,1527682,17.513727
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MYANMAR,271953,1.130521
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MONGOLIA,1196,0.06407
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NEPAL,7038023,14.598782
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NEW ZEALAND,41040,0.963327
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PAKISTAN IR,16477617,68.630571
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PAPUA N GNA,112810,0.266573
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PHILIPPINES,1141023,16.000243
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SINGAPORE,2188817,80.134983
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SRI LANKA DSR,5212183,9.855678
"BULK DRUGS, DRUG INTERMEDIATES",KGS,THAILAND,3165251,67.194332
"BULK DRUGS, DRUG INTERMEDIATES",KGS,VIETNAM SOC REP,7993557,60.906612
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BAHARAIN IS,337542,0.78265
"BULK DRUGS, DRUG INTERMEDIATES",KGS,IRAQ,351790,1.554569
"BULK DRUGS, DRUG INTERMEDIATES",KGS,JORDAN,1913971,23.953602
"BULK DRUGS, DRUG INTERMEDIATES",KGS,KUWAIT,3146432,2.848378
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LEBANON,309748,7.311143
"BULK DRUGS, DRUG INTERMEDIATES",KGS,OMAN,5428996,7.855158
"BULK DRUGS, DRUG INTERMEDIATES",KGS,QATAR,158795,0.297875
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SAUDI ARAB,3463991,34.79132
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SYRIA,2186634,13.880878
"BULK DRUGS, DRUG INTERMEDIATES",KGS,U ARAB EMTS,10227866,57.849442
"BULK DRUGS, DRUG INTERMEDIATES",KGS,YEMEN REPUBLC,6075116,5.324666
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TAIWAN,965409,26.908208
"BULK DRUGS, DRUG INTERMEDIATES",KGS,FR GUIANA,3916,0.133893
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ISRAEL,1101285,80.116433
"BULK DRUGS, DRUG INTERMEDIATES",KGS,KOREA DP RP,79930,2.822962
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MACAO,15,0.010222
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MALDIVES,16757,0.052737
"BULK DRUGS, DRUG INTERMEDIATES",KGS,EAST TIMOR,50,0.003025
"BULK DRUGS, DRUG INTERMEDIATES",KGS,WALLIS F IS,1000,0.014996
"BULK DRUGS, DRUG INTERMEDIATES",KGS,AUSTRIA,313297,25.952549
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BELGIUM,42939651,61.322782
"BULK DRUGS, DRUG INTERMEDIATES",KGS,DENMARK,149204,6.036117
"BULK DRUGS, DRUG INTERMEDIATES",KGS,FINLAND,284136,6.112964
"BULK DRUGS, DRUG INTERMEDIATES",KGS,FRANCE,1373778,60.229594
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GERMANY,8299962,168.577982
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GREECE,437995,16.977475
"BULK DRUGS, DRUG INTERMEDIATES",KGS,IRELAND,2888695,58.132341
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ITALY,5143911,68.354918
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LUXEMBOURG,15,0.000901
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NETHERLAND,2939150,70.445309
"BULK DRUGS, DRUG INTERMEDIATES",KGS,PORTUGAL,61437,5.482884
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SPAIN,3831963,76.109457
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SWEDEN,47981,3.407338
"BULK DRUGS, DRUG INTERMEDIATES",KGS,U K,3597250,86.953169
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ICELAND,11754,2.655005
"BULK DRUGS, DRUG INTERMEDIATES",KGS,NORWAY,94608,5.13548
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SWITZERLAND,859385,74.806008
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ALBANIA,12237,0.268588
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ARMENIA,666,0.027425
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BOSNIA-HRZGOVIN,984,0.114653
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BULGARIA,51177,12.428008
"BULK DRUGS, DRUG INTERMEDIATES",KGS,BELARUS,18582,1.797928
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CROATIA,142008,17.541388
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CZECH REPUBLIC,53544,14.962595
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ESTONIA,4542,0.16507
"BULK DRUGS, DRUG INTERMEDIATES",KGS,GEORGIA,54478,0.339472
"BULK DRUGS, DRUG INTERMEDIATES",KGS,HUNGARY,372660,39.977589
"BULK DRUGS, DRUG INTERMEDIATES",KGS,KAZAKHSTAN,21917,0.677507
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LATVIA,61141,1.792267
"BULK DRUGS, DRUG INTERMEDIATES",KGS,LITHUANIA,39441,1.527533
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MACEDONIA,41653,2.78608
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MOLDOVA,1011,0.115714
"BULK DRUGS, DRUG INTERMEDIATES",KGS,POLAND,1075725,26.108631
"BULK DRUGS, DRUG INTERMEDIATES",KGS,ROMANIA,134477,9.450777
"BULK DRUGS, DRUG INTERMEDIATES",KGS,RUSSIA,878944,14.45349
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SERBIA,31011,2.641778
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SERBIA MONTNGRO,18412,1.343402
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MONTENEGRO,2,0.038008
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SLOVAK REP,42354,3.116605
"BULK DRUGS, DRUG INTERMEDIATES",KGS,SLOVENIA,225864,23.985853
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TAJIKISTAN,1780,0.007133
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TURKMENISTAN,8905,0.065648
"BULK DRUGS, DRUG INTERMEDIATES",KGS,UKRAINE,143682,2.12322
"BULK DRUGS, DRUG INTERMEDIATES",KGS,UZBEKISTAN,119062,0.754447
"BULK DRUGS, DRUG INTERMEDIATES",KGS,CYPRUS,129582,14.002869
"BULK DRUGS, DRUG INTERMEDIATES",KGS,MALTA,82673,18.309391
"BULK DRUGS, DRUG INTERMEDIATES",KGS,TURKEY,6704118,117.10864
DYE INTERMEDIATES,KGS,KENYA,1933833,1.020336
DYE INTERMEDIATES,KGS,TANZANIA REP,529701,0.414606
DYE INTERMEDIATES,KGS,UGANDA,42240,0.021356
DYE INTERMEDIATES,KGS,CAMEROON,200,0.000041
DYE INTERMEDIATES,KGS,CONGO P REP,30,0.000095
DYE INTERMEDIATES,KGS,MAURITIUS,90,0.000414
DYE INTERMEDIATES,KGS,SENEGAL,120000,0.188485
DYE INTERMEDIATES,KGS,ETHIOPIA,3436,0.008528
DYE INTERMEDIATES,KGS,GHANA,2525,0.003837
DYE INTERMEDIATES,KGS,NIGERIA,509,0.00385
DYE INTERMEDIATES,KGS,EGYPT A RP,21500,0.019931
DYE INTERMEDIATES,KGS,SOUTH AFRICA,43220,0.270627
DYE INTERMEDIATES,KGS,SUDAN,543155,0.745492
DYE INTERMEDIATES,KGS,TUNISIA,1802,0.038968
DYE INTERMEDIATES,KGS,ZIMBABWE,10,0.000055
DYE INTERMEDIATES,KGS,CANADA,10075,0.051636
DYE INTERMEDIATES,KGS,U S A,10506249,28.528485
DYE INTERMEDIATES,KGS,ARGENTINA,104597,0.279382
DYE INTERMEDIATES,KGS,BRAZIL,474760,2.798782
DYE INTERMEDIATES,KGS,CHILE,3840,0.00565
DYE INTERMEDIATES,KGS,COLOMBIA,271650,0.624334
DYE INTERMEDIATES,KGS,PERU,20000,0.024045
DYE INTERMEDIATES,KGS,VENEZUELA,32000,0.083575
DYE INTERMEDIATES,KGS,COSTA RICA,65,0.001614
DYE INTERMEDIATES,KGS,EL SALVADOR,50,0.001582
DYE INTERMEDIATES,KGS,GUATEMALA,38400,0.057005
DYE INTERMEDIATES,KGS,DOMINIC REP,57600,0.084837
DYE INTERMEDIATES,KGS,MEXICO,452003,2.812256
DYE INTERMEDIATES,KGS,PUERTO RICO,800,0.011173
DYE INTERMEDIATES,KGS,AUSTRALIA,53248,0.039363
DYE INTERMEDIATES,KGS,BANGLADESH PR,1332578,0.745081
DYE INTERMEDIATES,KGS,BHUTAN,200,0.000173
DYE INTERMEDIATES,KGS,CHINA P RP,19368460,62.458485
DYE INTERMEDIATES,KGS,FIJI IS,75,0.000079
DYE INTERMEDIATES,KGS,HONG KONG,3700,0.024496
DYE INTERMEDIATES,KGS,INDONESIA,1131626,8.299383
DYE INTERMEDIATES,KGS,IRAN,16445,0.234947
DYE INTERMEDIATES,KGS,JAPAN,1618927,12.223724
DYE INTERMEDIATES,KGS,KOREA RP,6572758,33.32071
DYE INTERMEDIATES,KGS,MALAYSIA,2018901,1.713671
DYE INTERMEDIATES,KGS,MYANMAR,316439,0.167694
DYE INTERMEDIATES,KGS,NEPAL,2284823,1.010012
DYE INTERMEDIATES,KGS,NEW ZEALAND,1000,0.003591
DYE INTERMEDIATES,KGS,PAKISTAN IR,429449,3.131049
DYE INTERMEDIATES,KGS,PHILIPPINES,16657324,5.307261
DYE INTERMEDIATES,KGS,SINGAPORE,221380,0.089064
DYE INTERMEDIATES,KGS,SRI LANKA DSR,8317972,3.350154
DYE INTERMEDIATES,KGS,THAILAND,1768574,11.798249
DYE INTERMEDIATES,KGS,VIETNAM SOC REP,300,0.001712
DYE INTERMEDIATES,KGS,BAHARAIN IS,290,0.000517
DYE INTERMEDIATES,KGS,JORDAN,3193,0.005702
DYE INTERMEDIATES,KGS,QATAR,24,0.000111
DYE INTERMEDIATES,KGS,SAUDI ARAB,52113,0.078121
DYE INTERMEDIATES,KGS,U ARAB EMTS,12616991,4.36435
DYE INTERMEDIATES,KGS,YEMEN REPUBLC,767,0.000761
DYE INTERMEDIATES,KGS,TAIWAN,3744271,22.858632
DYE INTERMEDIATES,KGS,ISRAEL,104400,0.289301
DYE INTERMEDIATES,KGS,BELGIUM,192075,0.264512
DYE INTERMEDIATES,KGS,FINLAND,767,0.002631
DYE INTERMEDIATES,KGS,FRANCE,35933,0.253022
DYE INTERMEDIATES,KGS,GERMANY,1656468,5.984312
DYE INTERMEDIATES,KGS,ITALY,3506066,2.050669
DYE INTERMEDIATES,KGS,NETHERLAND,1299357,6.136674
DYE INTERMEDIATES,KGS,SPAIN,639787,4.853837
DYE INTERMEDIATES,KGS,SWEDEN,350000,0.401663
DYE INTERMEDIATES,KGS,U K,647964,3.798716
DYE INTERMEDIATES,KGS,SWITZERLAND,214915,0.794614
DYE INTERMEDIATES,KGS,BELARUS,50,0.00014
DYE INTERMEDIATES,KGS,CZECH REPUBLIC,361253,1.344787
DYE INTERMEDIATES,KGS,HUNGARY,202490,0.460752
DYE INTERMEDIATES,KGS,POLAND,2500,0.058902
DYE INTERMEDIATES,KGS,RUSSIA,182035,0.65851
DYE INTERMEDIATES,KGS,TURKEY,477690,3.164453
DYES,KGS,UNSPECIFIED,13701,0.054027
DYES,KGS,KENYA,1533615,8.55836
DYES,KGS,TANZANIA REP,1965754,7.809351
DYES,KGS,UGANDA,162438,1.050063
DYES,KGS,BENIN,365,0.003067
DYES,KGS,CAMEROON,35200,0.324678
DYES,KGS,CHAD,20,0.000966
DYES,KGS,CONGO P REP,18813,0.141976
DYES,KGS,COTE D' IVOIRE,369126,2.548581
DYES,KGS,MADAGASCAR,41283,0.28051
DYES,KGS,MAURITANIA,165785,2.692946
DYES,KGS,MAURITIUS,90582,0.585418
DYES,KGS,RWANDA,2311,0.046366
DYES,KGS,SENEGAL,265913,1.188797
DYES,KGS,TOGO,23527,0.154778
DYES,KGS,CONGO D. REP.,59755,0.500536
DYES,KGS,ANGOLA,2422,0.009267
DYES,KGS,BOTSWANA,5,0.00011
DYES,KGS,BURUNDI,2392,0.018237
DYES,KGS,DJIBOUTI,62165,0.346071
DYES,KGS,ETHIOPIA,592823,3.633795
DYES,KGS,ERITREA,88,0.002536
DYES,KGS,GAMBIA,17070,0.216824
DYES,KGS,GHANA,338031,1.709853
DYES,KGS,GUINEA,86057,0.508551
DYES,KGS,LIBERIA,39027,0.153606
DYES,KGS,MALAWI,77391,0.651641
DYES,KGS,MALI,46945,1.134318
DYES,KGS,MOZAMBIQUE,219656,0.937088
DYES,KGS,NIGERIA,2819757,14.137023
DYES,KGS,SEYCHELLES,149,0.000572
DYES,KGS,SIERRA LEONE,3200,0.016895
DYES,KGS,SOMALIA,96231,0.347077
DYES,KGS,SWAZILAND,1750,0.050447
DYES,KGS,ZAMBIA,128799,0.319833
DYES,KGS,ALGERIA,693266,3.799523
DYES,KGS,EGYPT A RP,6036033,33.646297
DYES,KGS,LIBYA,3000,0.004791
DYES,KGS,MOROCCO,1078782,6.956156
DYES,KGS,SOUTH AFRICA,3739368,22.252844
DYES,KGS,SUDAN,115845,0.920528
DYES,KGS,TUNISIA,185524,0.695855
DYES,KGS,ZIMBABWE,2630,0.032522
